time,posi_x,posi_y,posi_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,yaw,yaw_rate,backup
8.720059156417847,-0.132923149342616,0.241143079378647,1.494995592368939,-0.950918957039835,0.970348990141362,-0.369513564528136,-2.978563116999687,3.078880909058014,-1.726649356074577,-2.013266527213625,3.828142935536142,-0.890761434564389,1.881579384704945,0.613671725749159,1
8.729997873306274,-0.142525938227873,0.250944325791895,1.491235963694760,-0.980632894634168,1.001151501756471,-0.386711180443075,-2.997927969989842,3.116700802037808,-1.731023644020672,-1.882838562113319,3.778077507145344,0.003516664344877,1.887672988363668,0.612005880226868,1
8.740054607391357,-0.152539577311842,0.261170640443035,1.487259510083885,-1.010874606578847,1.032684708571797,-0.404104354584530,-3.016224904430449,3.154416453798440,-1.726627746580385,-1.756962635802641,3.721707193383300,0.863313159910847,1.893819170855415,0.610325767185920,1
8.750058889389038,-0.162799412470338,0.271655815980045,1.483132317398491,-1.041122659031877,1.064413921221129,-0.421313748340838,-3.033192005558500,3.191329015243674,-1.713902099292547,-1.637344966518409,3.659838079150337,1.674641581707553,1.899914088913501,0.608659786825798,1
8.760069370269775,-0.173373286548923,0.282471098553251,1.478829411056764,-1.071565019370057,1.096541387876997,-0.438372989024789,-3.049003953996396,3.227629495223699,-1.693252526311412,-1.522695465633883,3.592012599603363,2.444103518182676,1.905998448800029,0.606996824532745,1
8.769998550415039,-0.184169370928380,0.293524463075508,1.474391300797769,-1.101928434446288,1.128782103458877,-0.455061817429600,-3.063562915080298,3.262952539039526,-1.665339942292795,-1.387646143893326,3.515621887075414,3.178338850419050,1.912020222032380,0.605102424472286,1
8.779998302459717,-0.195340693133825,0.304974617946611,1.469758543967164,-1.132625542336148,1.161581874637399,-0.471541576939877,-3.076184358921476,3.297633175992821,-1.629749199665072,-1.140319213760732,3.421470905943155,3.933755325922825,1.918055070977243,0.602019831004715,1
8.790005445480347,-0.206829803440809,0.316764988442003,1.464958610919678,-1.163464044621860,1.194753102051742,-0.487642396135958,-3.086439787565634,3.331404513282093,-1.586770432284665,-0.912357156992722,3.327665446072475,4.648634928817917,1.924064604043152,0.598979072851640,1
8.800187587738037,-0.218836220759794,0.329103116161654,1.459912080298330,-1.194933407555724,1.228843982598196,-0.503545747832297,-3.094628440938804,3.364799688474409,-1.535912389226564,-0.699148252268261,3.231938121776411,5.334305391724721,1.930147795158163,0.595931105266746,1
8.810097694396973,-0.230830790249874,0.341447442337363,1.454847111066019,-1.225634129068106,1.262348295038028,-0.518495134772287,-3.100599304785377,3.396364702534084,-1.479903887809802,-0.508463031024607,3.137813146097459,5.961981769288839,1.936039302515377,0.593008670569056,1
8.820018529891968,-0.243143064907753,0.354138948081549,1.449631245520321,-1.256417487763122,1.296196740368473,-0.532874127112191,-3.104761079144904,3.427021560887443,-1.417797606293068,-0.332982905095321,3.042025401552441,6.551702906383376,1.941908254150654,0.590126926258697,1
8.830157279968262,-0.256041194109395,0.367457426030391,1.444156860215718,-1.287910116968296,1.331097102444632,-0.546902263026709,-3.107290473914891,3.457358521532655,-1.348482211594452,-0.168347170506482,2.941908786442155,7.115098739157069,1.947876665183301,0.587227213459416,1
8.839992761611938,-0.268858096459451,0.380716442969310,1.438714008241313,-1.318475750777986,1.365239407653060,-0.559810174587828,-3.108073462689096,3.485113909607935,-1.275086217012946,0.021088754660270,2.633572333991172,7.890844162475787,1.953644847551125,0.586414158657957,1
8.850034713745117,-0.282255508536982,0.394602927406637,1.433029226992049,-1.349683868709138,1.400364292934571,-0.572202494296684,-3.106844824761313,3.509500071507553,-1.191469174839905,0.221028941543030,2.225641890009572,8.749507417841913,1.959534532508895,0.586536944058289,1
8.859991788864136,-0.295848379609793,0.408720781637703,1.427274173126829,-1.380604908574094,1.435412481931304,-0.583619148616742,-3.103718772146033,3.529709972193025,-1.100412324034001,0.404503602666851,1.836207462325395,9.528562159070667,1.965375106215710,0.586604547148958,1
8.869999170303345,-0.309819623251038,0.423262188128503,1.421380335719225,-1.411641109964215,1.470820385761517,-0.594141838085217,-3.098806471118978,3.546187399393180,-1.001434718324845,0.575009843151871,1.459296590189173,10.241280079698118,1.971245455413021,0.586618175226177,1
8.880008697509766,-0.324104960140548,0.438162639898451,1.415384685261765,-1.442627946664323,1.506383877865108,-0.603641853732312,-3.092251895629697,3.558966117530376,-0.895639239962702,0.732527314557567,1.096230226537730,10.885993612736627,1.977117206898469,0.586577334305218,1
8.890017271041870,-0.338697303271123,0.453416712716789,1.409300514362442,-1.473535606421539,1.542050513157008,-0.612050198667386,-3.084183870920367,3.568176632749155,-0.783744167105080,0.877855506601891,0.746609362311262,11.464645175333324,1.982987158285632,0.586482037030321,1
8.900029420852661,-0.353605352740102,0.469035282911456,1.403135086013725,-1.504369365338930,1.577808223666947,-0.619313826897796,-3.074714141720623,3.573954683069243,-0.666324449508034,1.011928825288630,0.409665768376081,11.979795277391952,1.988858539499959,0.586332200692517,1
8.910003423690796,-0.368762702843442,0.484950185575102,1.396926889134740,-1.534984534863116,1.613475903045367,-0.625362773101345,-3.064113293212465,3.578271601326232,-0.546557973358320,1.112325780557288,0.460701304584608,12.023944053217496,1.994709739867334,0.586968293263329,1
8.919991970062256,-0.384247633221098,0.501245046897499,1.390655156699310,-1.565533490146448,1.649241385322733,-0.630221952102724,-3.052526443810453,3.583097112516485,-0.426369210645311,1.206803196446411,0.502739663958431,12.037768774404341,2.000575814828120,0.587586029523811,1
8.930067300796509,-0.400175245198211,0.518043248695360,1.384286024299641,-1.596225181413959,1.685367441374167,-0.633906738217596,-3.039910003566531,3.588305973033831,-0.305108114788623,1.296826341301041,0.528518962291533,12.030133759112196,2.006498785031517,0.588172848933767,1
8.939993858337402,-0.416170985784894,0.534951252917969,1.377979985560572,-1.626337898977744,1.721015796302320,-0.636343219172878,-3.026615892375325,3.593612637793427,-0.185804507306532,1.380705366313706,0.537986459583060,12.002040237213400,2.012340459789264,0.588715430695732,1
8.950116872787476,-0.432789262434782,0.552557342128595,1.371530826977041,-1.656904229506798,1.757421515527349,-0.637609914640498,-3.012225482686246,3.599040543205977,-0.064538763577261,1.461660680853311,0.531765835652758,11.953008299983809,2.018302681726382,0.589232293347337,1
8.959988594055176,-0.449292695876839,0.570081994385113,1.365235136930990,-1.686568343274463,1.792976727230390,-0.637665607752875,-2.997423479945524,3.604198004434568,0.053145382109806,1.536484357420617,0.510664219422506,11.885986083398357,2.024121901079913,0.589700921241307,1
8.969992160797119,-0.466312067373359,0.588196398698738,1.358861604045733,-1.716471627304527,1.829052276040725,-0.636540987615745,-2.981699423397875,3.609143081974443,0.171448723210767,1.603638188624831,0.478187343127189,11.692977439637938,2.030021087868712,0.589213752250581,1
8.980961084365845,-0.485319766527895,0.608477248635975,1.351891992428307,-1.749081434828065,1.868670414527602,-0.633966266034878,-2.963792301855988,3.614172054722380,0.297129570113885,1.660279312336239,0.436261230605092,11.223246856546297,2.036469146856509,0.586430700642336,1
8.990102529525757,-0.501432945379728,0.625711115319528,1.346110305773600,-1.776105501637395,1.901727654351789,-0.630786418808004,-2.948415985405464,3.617957304913358,0.397964720470079,1.703090374281970,0.390213148482185,10.838248932524055,2.041819504177343,0.584110007345815,1
